gender,SeniorCitizen,Dependents,PhoneService,MultipleLines,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,tenure,MonthlyCharges,TotalServiceCost
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.440679569851407,-1.4099230280538222,-0.3112255578034151
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.618723116930958,0.4433104670593772,0.6454389586350137
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.2488427131167561,-0.2305926220726953,-0.01492529785095733
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.358483924559362,0.8813474749952243,1.6552515037644662
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-1.1895810794940294,0.7128717027122061,-0.87990946479737
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.33103835840880097,1.1509087106480533,0.7818522322753081
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,1.353079637387675,-0.8462490466263882
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.1940926339752722,1.4204699463008823,1.93162125295779
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.07993986805142343,-1.5447036458802366,-0.7594405997643827
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.5107007759725845,1.5130805270159775
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.9840919662639172,0.30852984923296267,-0.7350810866143301
0,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.5365274716389132,1.4878602552140896,1.2070364618034988
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.6553093850957377,-0.12950715870288443,-0.5672218959985131
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.5639730377894743,-1.342532719140615,-0.21644490663775598
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.37213618105482343,-0.19689746761609167,0.08206985451016115
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.6598209395769805,-1.5447036458802366,-0.5999965136913112
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-1.5783988003368403,-1.0256236434585937
0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.4817773924974293,-0.7360199389217497,0.3106063778815636
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,0.8813474749952243,1.8997324357431757
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.49542964899289077,1.3193844829310715,1.0586648817077238
0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,-1.2717767247860743,-0.5001538577255242,-0.9888629236139689
1,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.5776252942849356,0.6454813937989989,0.7353477071706622
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.20323333598949075,-1.5447036458802366,-0.7860146141098946
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,-1.511008491423633,-0.36437358649443896
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.8242122301610703,0.9150426294518279,1.1490165304824644
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-1.342532719140615,-0.20492950042136748
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.148483256848007,0.7802620116254134,-0.836948141605459
0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,-0.9018963209718723,-0.8708005567481641,-0.8391626428009185
1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,1.3995817472053844,-0.028421695333073545,0.8947917932437337
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,0.5107007759725845,-0.6035397156040462
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.33103835840880097,0.24113954031975543,0.29156166760061336
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.3265268039275581,1.1172135561914496,0.06213934375102721
0,1,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.7375050303877825,0.7802620116254134,-0.44276692881369906
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.440679569851407,0.8813474749952243,1.7367451477573694
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.33103835840880097,-1.5447036458802366,-0.6708605519460097
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,0.2748346947763591,-0.7062925710733589
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.7420165848690254,0.5780910848857916,0.8407579640745262
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.08445142253266633,0.3422250036895663,0.14407588798302226
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,0.6454813937989989,-0.9963922276785305
0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.7786028530338049,0.4433104670593772,-0.5441910835657362
1,0,0,0,1,1.0,0.0,0.0,1.0,0.0,-0.7786028530338049,-0.6686296300085424,-0.7488109940261779
1,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.7831144075150479,-0.5338490121821279,0.11750187363751036
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-1.5783988003368403,-1.0256236434585937
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.04335359988664389,1.2856893284744677,0.5320564974274962
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,-0.8197006756798274,-0.46645870326892064,-0.7346381863752383
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,1.522875215143452,1.5889457185839004,2.4693021432153146
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.2748346947763591,-1.001264130308541
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.08445142253266633,-1.5447036458802366,-0.7240085806370334
0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-0.5338490121821279,0.22822693341047665
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.3173861019133397,0.5443959304291881,1.3266195263583023
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,-0.702324784465146,-0.7948726188917319
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.5731137398036927,0.7465668571688098,-0.2935095482397405
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.5731137398036927,-1.5447036458802366,-0.8657366571464303
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,1.4204699463008823,2.3142870595331617
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.8242122301610703,0.8476523205386207,1.1020691051387266
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.16664706782471123,0.4433104670593772,0.2605586508641828
1,0,1,0,1,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,-1.072971483487786,-1.0189801398722156
1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,-1.2717767247860743,-1.2077521013142003,-1.0074647336558271
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.2717767247860743,-0.7360199389217497,-0.995063526961255
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.3676246265735805,0.9150426294518279,-0.045485414348296026
1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.440679569851407,1.2519941740178642,2.0680345265980846
1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1.3128745474320966,-1.4099230280538222,-1.0234091422631344
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,0.7128717027122061,1.1623035376552202
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.1073854342019844,-0.5001538577255242,-0.8985112748392283
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0297013433911826,-1.3762278735972184,-0.3918334013181346
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.6050708604354966,0.7802620116254134,1.804065984099333
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.3128745474320966,-0.3990683943557134,-1.0101221350903784
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,0.6454813937989989,-0.6952200650960623
1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.2717767247860743,-1.5447036458802366,-1.0163227384376645
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.37213618105482343,0.6117862393423953,0.5285132955147612
0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,-0.2305926220726953,0.8212703535544841
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.4817773924974293,1.622640873040504,2.4498145326952723
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.4132340037008459,1.3193844829310715,0.9656558314984321
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,-1.5783988003368403,-0.4449814300091584
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-1.3128745474320966,-1.5783988003368403,-1.0256236434585937
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.9064078754531152,1.2856893284744677,1.4993506196041297
1,0,0,0,1,0.0,1.0,1.0,0.0,0.0,-0.6142115624497152,-1.072971483487786,-0.7629838016771175
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.6598209395769805,0.7128717027122061,0.8540449712472822
1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.3995817472053844,1.5215554096706931,2.259810330124862
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,1.1118969886832273,1.3193844829310715,1.7562327582774115
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.7786028530338049,0.3422250036895663,-0.5627928936075945
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.5320159171576703,-0.06211684978967717,-0.46712644196375164
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,-0.5001538577255242,-0.8533354504518581
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,-0.3653732398991098,-0.9853197217012339
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.4817773924974293,0.038968613580133704,1.0134890573203537
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.4498202718656254,-1.3762278735972184,-0.7904436165008132
0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.9475056980991376,0.07266376803673733,0.6525253624604834
1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.1940926339752722,1.5215554096706931,2.014000697428877
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.5639730377894743,-1.3762278735972184,-0.2478908236132784
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.2717767247860743,-0.6686296300085424,-0.9932919260048875
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-1.3762278735972184,-0.23681831763598177
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.9064078754531152,0.6454813937989989,1.0365198697531306
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.6791765482556026,1.6703101118935897
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.9840919662639172,-1.5447036458802366,-0.9543167049648034
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.10635892249334095,-0.942358398509323
1,0,1,1,0,0.0,1.0,0.0,0.0,1.0,1.2762882792673171,0.9150426294518279,1.6021034750734424
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0022557772406214464,-1.342532719140615,-0.6540303428605188
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.148483256848007,-1.5447036458802366,-0.9897487240921525
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.9429941436178947,1.083518401734846,-0.5999965136913112
0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0022557772406214464,-0.19689746761609167,-0.15709627459944606
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.1895810794940294,-1.5447036458802366,-0.9986067288739898
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,1.1846038651046569,-0.4972436582219985
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.148483256848007,1.0161280928216387,-0.8214466332372438
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.066287611555962,-1.5447036458802366,-0.972032714528478
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.8197006756798274,-1.5783988003368403,-0.9246423889456484
0,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.6142115624497152,1.1509087106480533,-0.23681831763598177
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-1.0251897889099397,0.10635892249334095,-0.7895578160226295
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,1.1509087106480533,-0.6354285328186604
1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,-0.3265268039275581,-0.19689746761609167,-0.3696883893635413
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.440679569851407,0.9824329383650352,1.8270967965321099
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.49542964899289077,-0.5001538577255242,-0.01758269928550852
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.16664706782471123,1.0161280928216387,0.539142901252966
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.6553093850957377,-1.5783988003368403,-0.8909819707746667
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.1940926339752722,0.2748346947763591,0.9979875489521383
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,1.083518401734846,-0.643400737122314
0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-0.408722449219603,-0.702324784465146,-0.5756370005412587
0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.2488427131167561,-0.8371054022915605,-0.3258412656934467
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,0.4433104670593772,-0.7891149157835377
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.9064078754531152,0.8139571660820171,1.1583174355033934
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.9840919662639172,0.7465668571688098,-0.6832617586405819
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.12103769069744588,0.30852984923296267,-0.037513210044642455
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.038842045405400996,1.4204699463008823,0.49662447830014694
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.1118969886832273,-1.5447036458802366,-0.5025584610911009
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.30852984923296267,-0.9343861942056694
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-0.5001538577255242,-1.011450835807654
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,0.6454813937989989,1.6765107152408758
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.28542898128153565,0.10635892249334095,-0.23947571907053297
0,1,0,1,1,1.0,0.0,0.0,1.0,0.0,1.522875215143452,0.8813474749952243,1.8182387917502727
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,1.4878602552140896,2.473731145606233
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-1.4099230280538222,-1.0234091422631344
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,-0.038842045405400996,0.2748346947763591,0.014749018168197637
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,0.6791765482556026,-0.8816810657537375
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0022557772406214464,1.2856893284744677,0.4859948725619422
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.33103835840880097,1.2856893284744677,0.854487871486374
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.522875215143452,0.8476523205386207,1.7872357750138421
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,0.14005407694994457,-1.0030357312649085
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.6553093850957377,-0.33167808544250615,-0.6123977203858835
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.3676246265735805,1.1846038651046569,0.03955143155734209
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,0.5107007759725845,1.5489554463824187
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,1.1509087106480533,-0.591138508909474
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,-1.1073854342019844,-0.5675441666387315,-0.9038260777083307
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.358483924559362,-1.511008491423633,-0.42017901662001395
1,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-0.43276354881231704,0.3039628742951856
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.8197006756798274,-0.5338490121821279,-0.7461535925916267
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.2717767247860743,0.1737492314065482,-0.9711469140502942
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.1529948113292499,-0.06211684978967717,0.6950437854133026
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0022557772406214464,-0.16320231315948805,-0.1424805667094145
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.04335359988664389,-1.342532719140615,-0.6425149366441303
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.9475056980991376,1.3193844829310715,1.570214657858828
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.9886035207451601,0.1737492314065482,0.7583785196034393
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,-1.3762278735972184,-0.23681831763598177
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.6050708604354966,0.6791765482556026,1.70839953245549
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.2351904566212948,1.2182990195612606,1.8120381884029866
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.9886035207451601,0.2748346947763591,0.8341144604881482
0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.2488427131167561,-1.2077521013142003,-0.5158454682638568
0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.1529948113292499,1.1846038651046569,1.6946696250436422
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.2762882792673171,0.005273459123530077,0.8367718619226994
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,1.5639730377894743,-1.4099230280538222,-0.2793367405888008
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.066287611555962,0.14005407694994457,-0.8170176308463252
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.9475056980991376,-0.19689746761609167,0.4541060553473279
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.49091809451164786,-1.5447036458802366,-0.8480206475827557
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-1.3762278735972184,-1.0229662420240424
1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.5639730377894743,0.8139571660820171,1.7960937797956793
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.08445142253266633,1.1172135561914496,0.5006105804519737
0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,-0.06211684978967717,1.0068455537339756
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.9429941436178947,-0.29798293098590256,-0.7815856117189759
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.1895810794940294,-1.5447036458802366,-0.9986067288739898
0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,-0.408722449219603,0.7465668571688098,-0.13760866407940398
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,1.2351904566212948,-1.4099230280538222,-0.36437358649443896
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.358483924559362,-1.3762278735972184,-0.30325335349976157
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.9018963209718723,-1.5447036458802366,-0.9366006954011288
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.1118969886832273,0.4433104670593772,1.0653083852941019
0,1,0,1,1,1.0,0.0,1.0,0.0,0.0,-0.9840919662639172,0.30852984923296267,-0.7350810866143301
0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,-1.3762278735972184,-0.9897487240921525
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,0.4433104670593772,-0.8940822724483097
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.440679569851407,1.1509087106480533,1.977682877823344
0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.7420165848690254,-1.5447036458802366,-0.5822805041276367
1,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.522875215143452,-1.5447036458802366,-0.41397841327272783
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.49091809451164786,-0.3653732398991098,-0.5224889718502348
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.7802620116254134,1.764647862820157
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.1940926339752722,1.2856893284744677,1.8217819936630075
0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,-0.9429941436178947,0.7802620116254134,-0.6398575352095791
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.28542898128153565,-0.3653732398991098,-0.4006914060999719
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.066287611555962,-0.5001538577255242,-0.8759233626455432
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,-0.038842045405400996,0.3422250036895663,0.043094633470077005
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.16664706782471123,-0.028421695333073545,0.03113632701459665
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,-1.5447036458802366,-0.9631747097466407
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.1118969886832273,0.14005407694994457,0.8261422561844947
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.14005407694994457,-1.0030357312649085
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,1.358483924559362,1.4541651007574858,2.1521855720255387
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.7375050303877825,-0.5675441666387315,-0.7085070722688181
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.9429941436178947,-1.342532719140615,-0.9188846858374541
1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.5639730377894743,-0.33167808544250615,0.7269326026279168
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.9840919662639172,1.2519941740178642,-0.6234702263631801
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.7420165848690254,0.30852984923296267,0.6600546665250452
1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-1.230678902140052,-0.5338490121821279,-0.9676037121375592
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.08445142253266633,1.2182990195612606,0.5471151055566196
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.33103835840880097,-0.5338490121821279,-0.12609325786301548
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.7831144075150479,0.30852984923296267,0.6932721844569351
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,0.6791765482556026,-0.8816810657537375
1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,-0.9840919662639172,-0.702324784465146,-0.8546641511691336
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.1118969886832273,-1.511008491423633,-0.475984446745589
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.4817773924974293,1.3193844829310715,2.174773484219224
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.20774489047073366,0.7802620116254134,0.4638498606073489
0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.04335359988664389,-0.33167808544250615,-0.1907566927704278
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.4498202718656254,0.4770056215159808,-0.2545343271996564
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.9064078754531152,1.2856893284744677,1.4993506196041297
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.4817773924974293,1.4541651007574858,2.2970139502085787
0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.28994053576277856,-0.5001538577255242,-0.13052226025393412
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.07993986805142343,0.5107007759725845,0.07808375235833435
1,0,1,1,0,0.0,1.0,0.0,0.0,1.0,-0.8607984983258499,-0.5675441666387315,-0.7736134074153224
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,1.5215554096706931,2.5056199628208473
1,0,0,0,1,0.0,1.0,1.0,0.0,0.0,-1.230678902140052,-1.2077521013142003,-0.9941777264830712
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.9018963209718723,-1.5447036458802366,-0.9366006954011288
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.1940926339752722,1.0498232472782425,1.629563289897138
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.4498202718656254,-1.342532719140615,-0.7806998112407922
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,0.5780910848857916,-0.7031922693997158
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,0.8813474749952243,-0.7080641720297263
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.2762882792673171,-1.3762278735972184,-0.3253983654543548
1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,-1.5783988003368403,-1.0256236434585937
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.3128745474320966,0.10635892249334095,-1.0034786315040003
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.230678902140052,0.2748346947763591,-0.935714894922945
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,-1.5447036458802366,-1.0074647336558271
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.2351904566212948,0.038968613580133704,0.8354431612054238
0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,1.0161280928216387,-0.9915203250485201
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.2074443858631518,-1.0021499307867248
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.6050708604354966,0.6117862393423953,1.6446218980262615
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.4132340037008459,0.4433104670593772,0.4704933641937269
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,-1.5447036458802366,-1.0074647336558271
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.28542898128153565,-1.511008491423633,-0.7922152174571807
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.6598209395769805,1.0161280928216387,1.0493639766867946
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,-1.5447036458802366,-0.39626240370905325
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.0251897889099397,-0.5338490121821279,-0.856878652364593
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,-1.5447036458802366,-0.9986067288739898
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.1073854342019844,-0.33167808544250615,-0.8852242676664723
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,0.5443959304291881,-0.9250852891847402
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.3265268039275581,-1.5447036458802366,-0.8125886284554065
